   4.6197359409899675E-84  0.0000000000000000E+00  2.3557114829473318-240  0.0000000000000000E+00  0.0000000000000000E+00  5.4164806549586864E-39  3.6823064152903690E-38  0.0000000000000000E+00  1.9652364169633631-102  0.0000000000000000E+00
   0.0000000000000000E+00  1.5132595467885795E-38  3.8809332613860437E-39  0.0000000000000000E+00  9.9529590404468563-113  0.0000000000000000E+00  0.0000000000000000E+00  2.8512978253301688E-47  1.5125346451390746E-43  0.0000000000000000E+00
   2.3604961953548462-130  0.0000000000000000E+00  0.0000000000000000E+00  7.3130762817158880E-58  3.3057722318103200E-48  0.0000000000000000E+00  3.7145927470985912-132  0.0000000000000000E+00  0.0000000000000000E+00  5.5531677039623117E-51
   2.6475804093155301E-51  0.0000000000000000E+00  1.0617113125470141-140  0.0000000000000000E+00  0.0000000000000000E+00  6.3529787621402739-116  2.1834097517991906E-55  0.0000000000000000E+00  3.7713238488043460-144  0.0000000000000000E+00
   8.6877415878981761-152  0.0000000000000000E+00  3.9401275946091162E-59  0.0000000000000000E+00  2.6425386000918633-161  0.0000000000000000E+00  4.2592509405544889-161  0.0000000000000000E+00  6.1727112224149616E-63  0.0000000000000000E+00
   0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  9.7019204231796182E-74  0.0000000000000000E+00
   5.8135920003928263E-55  1.3887223468989791-145  0.0000000000000000E+00  1.2129669182489019-241  0.0000000000000000E+00  4.8784074166645642E-71  0.0000000000000000E+00  9.0640390867662254E-84  0.0000000000000000E+00  3.1725735494533073-238
   0.0000000000000000E+00  0.0000000000000000E+00  7.5745121496243247E-39  5.1322282781081247E-38  0.0000000000000000E+00  4.7370465253957223-102  0.0000000000000000E+00  0.0000000000000000E+00  2.1830320715524374E-38  5.7066477510541122E-39
   0.0000000000000000E+00  2.6058194823116246-112  0.0000000000000000E+00  0.0000000000000000E+00  4.4462100553356676E-47  2.3044328642963854E-43  0.0000000000000000E+00  7.2970621817220144-130  0.0000000000000000E+00  0.0000000000000000E+00
   1.2075219374978532E-57  5.2036079506694995E-48  0.0000000000000000E+00  1.1211608082500467-131  0.0000000000000000E+00  0.0000000000000000E+00  8.8119092618866264E-51  4.2618897137312355E-51  0.0000000000000000E+00  3.4287951612272101-140
   0.0000000000000000E+00  0.0000000000000000E+00  1.6636979454738783-115  3.6358529334888362E-55  0.0000000000000000E+00  1.2225413610978699-143  0.0000000000000000E+00  3.0460642925926334-151  0.0000000000000000E+00  6.7500041687893461E-59
   0.0000000000000000E+00  9.9377412670325551-161  0.0000000000000000E+00  1.6043676155226917-160  0.0000000000000000E+00  1.0898949713826114E-62  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00
   0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  1.6462229191781124E-73  0.0000000000000000E+00  9.1544659085055921E-55  4.6726575932078387-145  0.0000000000000000E+00
   8.6431011200275800-241  0.0000000000000000E+00  8.6267791970208517E-71  0.0000000000000000E+00  1.7746879953908496E-83  0.0000000000000000E+00  4.0843678268651559-236  0.0000000000000000E+00  0.0000000000000000E+00  1.0581550647463099E-38
   7.1456516957163841E-38  0.0000000000000000E+00  1.1387196139580785-101  0.0000000000000000E+00  0.0000000000000000E+00  3.1456522058092194E-38  8.3810570799083331E-39  0.0000000000000000E+00  6.8021050738584274-112  0.0000000000000000E+00
   0.0000000000000000E+00  6.9236357275302889E-47  3.5062946002169675E-43  0.0000000000000000E+00  2.2478620018241341-129  0.0000000000000000E+00  0.0000000000000000E+00  1.9907374035464516E-57  8.1793431034576233E-48  0.0000000000000000E+00
   3.3724411433910504-131  0.0000000000000000E+00  0.0000000000000000E+00  1.3962937006866161E-50  6.8502997114315842E-51  0.0000000000000000E+00  1.1033119034689939-139  0.0000000000000000E+00  0.0000000000000000E+00  4.3438999815144524-115
   6.0448622385035586E-55  0.0000000000000000E+00  3.9486967117900019-143  0.0000000000000000E+00  1.0638774627299298-150  0.0000000000000000E+00  1.1544344528130834E-58  0.0000000000000000E+00  3.7219846382712617-160  0.0000000000000000E+00
   6.0186544490137258-160  0.0000000000000000E+00  1.9209850970672537E-62  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00
   0.0000000000000000E+00  0.0000000000000000E+00  2.7887804147910644E-73  0.0000000000000000E+00  1.4394446564050853E-54  1.5663462250318357-144  0.0000000000000000E+00  6.1216296020759107-240  0.0000000000000000E+00  1.5228327652892904E-70
   0.0000000000000000E+00  3.4675334348698098E-83  0.0000000000000000E+00  5.0285296966400717-234  0.0000000000000000E+00  0.0000000000000000E+00  1.4767349847631964E-38  9.9386852934861244E-38  0.0000000000000000E+00  2.7298944690006655-101
   0.0000000000000000E+00  0.0000000000000000E+00  4.5275859744745323E-38  1.2293936133477654E-38  0.0000000000000000E+00  1.7703257525387309-111  0.0000000000000000E+00  0.0000000000000000E+00  1.0766563636673035E-46  5.3279493189813514E-43
   0.0000000000000000E+00  6.9003750166613359-129  0.0000000000000000E+00  0.0000000000000000E+00  3.2768685137557338E-57  1.2838561308188543E-47  0.0000000000000000E+00  1.0109860151984164-130  0.0000000000000000E+00  0.0000000000000000E+00
   2.2093421925348652E-50  1.0994442511124710E-50  0.0000000000000000E+00  3.5373783545854327-139  0.0000000000000000E+00  0.0000000000000000E+00  1.1308301048343218-114  1.0034081838271310E-54  0.0000000000000000E+00  1.2707768242698055-142
   0.0000000000000000E+00  3.7014310582290019-150  0.0000000000000000E+00  1.9710979732522527E-58  0.0000000000000000E+00  1.3883130914401227-159  0.0000000000000000E+00  2.2486674270050096-159  0.0000000000000000E+00  3.3798414850370130E-62
   0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  4.7166862680369406E-73
   0.0000000000000000E+00  2.2601243487976145E-54  5.2310854978305607-144  0.0000000000000000E+00  4.3097229792125417-239  0.0000000000000000E+00  2.6834345616273811E-70  0.0000000000000000E+00  6.7611485431067218E-83  0.0000000000000000E+00
   5.9229497725831109-232  0.0000000000000000E+00  0.0000000000000000E+00  2.0588079767827469E-38  1.3809203455155224E-37  0.0000000000000000E+00  6.5267715731929726-101  0.0000000000000000E+00  0.0000000000000000E+00  6.5092303066780932E-38
   1.8011882476812379E-38  0.0000000000000000E+00  4.5938605535153834-111  0.0000000000000000E+00  0.0000000000000000E+00  1.6719392847189022E-46  8.0853872849186721E-43  0.0000000000000000E+00  2.1108713696206202-128  0.0000000000000000E+00
   0.0000000000000000E+00  5.3855766500789451E-57  2.0123347248172782E-47  0.0000000000000000E+00  3.0204714146234198-130  0.0000000000000000E+00  0.0000000000000000E+00  3.4908448290374264E-50  1.7619560719869712E-50  0.0000000000000000E+00
   1.1300455178741287-138  0.0000000000000000E+00  0.0000000000000000E+00  2.9351550649515537-114  1.6629610941847910E-54  0.0000000000000000E+00  4.0748804963906206-142  0.0000000000000000E+00  1.2828573243116754-149  0.0000000000000000E+00
   3.3598743862369977E-58  0.0000000000000000E+00  5.1574093497321989-159  0.0000000000000000E+00  8.3673273710663241-159  0.0000000000000000E+00  5.9361379293055826E-62  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00
   0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  7.9645070997494490E-73  0.0000000000000000E+00  3.5436187972990040E-54  1.7405282463028442-143
   0.0000000000000000E+00  3.0159527013261387-238  0.0000000000000000E+00  4.7202762488584134E-70  0.0000000000000000E+00  1.3156011193369416E-82  0.0000000000000000E+00  6.6771654921948169-230  0.0000000000000000E+00  0.0000000000000000E+00
   2.8674152709843827E-38  1.9167359268896224E-37  0.0000000000000000E+00  1.5562452729692529-100  0.0000000000000000E+00  0.0000000000000000E+00  9.3476191698390232E-38  2.6357537032751778E-38  0.0000000000000000E+00  1.1885600171355263-110
   0.0000000000000000E+00  0.0000000000000000E+00  2.5927831650837891E-46  1.2253843917208397E-42  0.0000000000000000E+00  6.4348945683282867-128  0.0000000000000000E+00  0.0000000000000000E+00  8.8376260816587906E-57  3.1497193605960927E-47
   0.0000000000000000E+00  8.9936840238451767-130  0.0000000000000000E+00  0.0000000000000000E+00  5.5078404543805782E-50  2.8195325251261898E-50  0.0000000000000000E+00  3.5970487470672573-138  0.0000000000000000E+00  9.8813129168249309-323
   7.5959973713987508-114  2.7517047833393855E-54  0.0000000000000000E+00  1.3019530655605165-141  0.0000000000000000E+00  4.4291745707377900-149  0.0000000000000000E+00  5.7176289080160632E-58  0.0000000000000000E+00  1.9081499583419420-158
   0.0000000000000000E+00  3.1009117424369182-158  0.0000000000000000E+00  1.0407568224162771E-61  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00
   0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  1.3427102571549261E-72  0.0000000000000000E+00  5.5480562120006425E-54  5.7697962770012232-143  0.0000000000000000E+00  2.0979761542679396-237  0.0000000000000000E+00
   8.2886494077090960E-70  0.0000000000000000E+00  2.5546692553922814E-82  0.0000000000000000E+00  7.2073875866678996-228  0.0000000000000000E+00  0.0000000000000000E+00  3.9895901640835872E-38  2.6577325301629176E-37  0.0000000000000000E+00
   3.7007378605656934-100  0.0000000000000000E+00  0.0000000000000000E+00  1.3408565885438700E-37  3.8523849790310857E-38  0.0000000000000000E+00  3.0661049590111806-110  0.0000000000000000E+00  0.0000000000000000E+00  4.0152816084825863E-46
   1.8547114185123990E-42  0.0000000000000000E+00  1.9548626176475759-127  0.0000000000000000E+00  0.0000000000000000E+00  1.4480091347007942E-56  4.9230371889689182E-47  0.0000000000000000E+00  2.6689369927795433-129  0.0000000000000000E+00
   0.0000000000000000E+00  8.6779531419623780E-50  4.5052743982680846E-50  0.0000000000000000E+00  1.1408732793565150-137  0.0000000000000000E+00  2.0894036162626316-320  1.9600291953279865-113  4.5460997766543920E-54  0.0000000000000000E+00
   4.1449128522332759-141  0.0000000000000000E+00  1.5233793956128441-148  0.0000000000000000E+00  9.7138003489252084E-58  0.0000000000000000E+00  7.0312974736720679-158  0.0000000000000000E+00  1.1445599512462691-157  0.0000000000000000E+00
   1.8215222958282186E-61  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00
   2.2600052093226342E-72  0.0000000000000000E+00  8.6739275184103457E-54  1.9056140917884109-142  0.0000000000000000E+00  1.4507259571084408-236  0.0000000000000000E+00  1.4529223407630204E-69  0.0000000000000000E+00  4.9505626876370896E-82
   0.0000000000000000E+00  7.4519210897983199-226  0.0000000000000000E+00  0.0000000000000000E+00  5.5453685676359953E-38  3.6814334940905718E-37  0.0000000000000000E+00  8.7767313423548461-100  0.0000000000000000E+00  0.0000000000000000E+00
   1.9212111515935929E-37  5.6238694661718397E-38  0.0000000000000000E+00  7.8864109484043230-110  0.0000000000000000E+00  0.0000000000000000E+00  6.2097160408527783E-46  2.8035902156412186E-42  0.0000000000000000E+00  5.9182147840403284-127
   0.0000000000000000E+00  0.0000000000000000E+00  2.3688703598718145E-56  7.6839729392341993E-47  0.0000000000000000E+00  7.8937122449553678-129  0.0000000000000000E+00  0.0000000000000000E+00  1.3653383197061252E-49  7.1883534624996159E-50
   0.0000000000000000E+00  3.6055698476606206-137  0.0000000000000000E+00  4.2496315428566060-318  5.0427583055589732-113  7.4988649159679049E-54  0.0000000000000000E+00  1.3148610200860441-140  0.0000000000000000E+00  5.2196246567284345-148
   0.0000000000000000E+00  1.6475736915211853E-57  0.0000000000000000E+00  2.5805118180955164-157  0.0000000000000000E+00  4.2076494225996697-157  0.0000000000000000E+00  3.1824527273012438E-61  0.0000000000000000E+00  0.0000000000000000E+00
   0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  3.7978914095980412E-72  0.0000000000000000E+00  1.3541715537233219E-53
   6.2706046080170072-142  0.0000000000000000E+00  9.9721078352318765-236  0.0000000000000000E+00  2.5424102622396339E-69  0.0000000000000000E+00  9.5738500194559467E-82  0.0000000000000000E+00  7.3830302920002908-224  0.0000000000000000E+00
   0.0000000000000000E+00  7.7001386870214023E-38  5.0942552945693377E-37  0.0000000000000000E+00  2.0759411434781430E-99  0.0000000000000000E+00  0.0000000000000000E+00  2.7496715050394606E-37  8.2001733695390605E-38  0.0000000000000000E+00
   2.0225634549978391-109  0.0000000000000000E+00  0.0000000000000000E+00  9.5903662247205287E-46  4.2324185842171024E-42  0.0000000000000000E+00  1.7855392371376520-126  0.0000000000000000E+00  0.0000000000000000E+00  3.8694357452490930E-56
   1.1976552445546562E-46  0.0000000000000000E+00  2.3268639602934147-128  0.0000000000000000E+00  0.0000000000000000E+00  2.1451228489174642E-49  1.1452586076523211E-49  0.0000000000000000E+00  1.1354304663692495-136  0.0000000000000000E+00
   8.2797117750243455-316  1.2936164578047708-112  1.2350188931425048E-53  0.0000000000000000E+00  4.1561709455291978-140  0.0000000000000000E+00  1.7816461348784482-147  0.0000000000000000E+00  2.7898777134577245E-57  0.0000000000000000E+00
   9.4325467425489220-157  0.0000000000000000E+00  1.5406279110306422-156  0.0000000000000000E+00  5.5505238302652597E-61  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00
   0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  6.3721186069913339E-72  0.0000000000000000E+00  2.1111370228372846E-53  2.0558373908224680-141  0.0000000000000000E+00  6.8141739256681022-235
   0.0000000000000000E+00  4.4411534510345063E-69  0.0000000000000000E+00  1.8477090094805770E-81  0.0000000000000000E+00  7.0120808498775573-222  0.0000000000000000E+00  0.0000000000000000E+00  1.0681551008910644E-37  7.0421272498729816E-37
   0.0000000000000000E+00  4.8970952768022604E-99  0.0000000000000000E+00  0.0000000000000000E+00  3.9309811886841796E-37  1.1942483210666384E-37  0.0000000000000000E+00  5.1720074603469102-109  0.0000000000000000E+00  0.0000000000000000E+00
   1.4791361618690625E-45  6.3811693413869432E-42  0.0000000000000000E+00  5.3685471887311110-126  0.0000000000000000E+00  0.0000000000000000E+00  6.3109155838437361E-56  1.8641159489093569E-46  0.0000000000000000E+00  6.8361545720076616-128
   0.0000000000000000E+00  0.0000000000000000E+00  3.3655406845076238E-49  1.8219883222749654E-49  0.0000000000000000E+00  3.5628865172256238-136  0.0000000000000000E+00  1.5458738440769064-313  3.3088612192380348-112  2.0308377686822797E-53
   0.0000000000000000E+00  1.3090636888390753-139  0.0000000000000000E+00  6.0584238255308479-147  0.0000000000000000E+00  4.7164181252142455E-57  0.0000000000000000E+00  3.4340777146978416-156  0.0000000000000000E+00  5.6184758815192890-156
   0.0000000000000000E+00  9.6639085317325642E-61  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00
   0.0000000000000000E+00  1.0674206418725195E-71  0.0000000000000000E+00  3.2865925407940490E-53  6.7154924838390980-141  0.0000000000000000E+00  4.6288383587177264-234  0.0000000000000000E+00  7.7445314746254701E-69  0.0000000000000000E+00
   3.5587555283133051E-81  0.0000000000000000E+00  6.3866528862150388-220  0.0000000000000000E+00  0.0000000000000000E+00  1.4802650892913441E-37  9.7249595315488635E-37  0.0000000000000000E+00  1.1521443145572763E-98  0.0000000000000000E+00
   0.0000000000000000E+00  5.6135428760213344E-37  1.7372070884619558E-37  0.0000000000000000E+00  1.3187249432823608-108  0.0000000000000000E+00  0.0000000000000000E+00  2.2782029921069440E-45  9.6084026697522396E-42  0.0000000000000000E+00
